event_bits,evt_cmd_burst_toggle,evt_cmd_high_freq_toggle,evt_cmd_reverse_trigger,evt_cmd_shoot_toggle,evt_cmd_vt03_trigger,evt_dial_neg,evt_dial_pos,evt_fn1_cur,evt_fn2_cur,evt_pause_cur,evt_s0_not_down,evt_trigger_cur,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,high_freq,key_v,rc_s0,rc_s1,seq,shoot_mode,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29632,0,592683,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29633,0,592703,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29634,0,592723,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,2,0.0,1,0,2,2,29635,0,592743,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-5,0.0,1,0,2,2,29636,0,592763,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.0,1,0,2,2,29637,0,592783,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29638,0,592803,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29639,0,592823,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29640,0,592843,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,1,0,2,2,29641,0,592863,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,1,0,2,2,29642,0,592883,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29643,0,592903,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29644,0,592923,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29645,0,592943,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29646,0,592963,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29647,0,592983,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29648,0,593003,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29649,0,593023,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29650,0,593043,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.0,1,0,2,2,29651,0,593063,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29652,0,593083,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29653,0,593103,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29654,0,593123,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29655,0,593143,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,1,0,2,2,29656,0,593163,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29657,0,593183,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29658,0,593203,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29659,0,593223,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29660,0,593243,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29661,0,593263,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29662,0,593283,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29663,0,593303,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29664,0,593323,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29665,0,593343,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29666,0,593363,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,2,0.0,1,0,2,2,29667,0,593383,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29668,0,593403,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29669,0,593423,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29670,0,593443,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29671,0,593463,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,1,0,2,2,29672,0,593483,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29673,0,593503,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29674,0,593523,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,2,0.0,1,0,2,2,29675,0,593543,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29676,0,593563,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29677,0,593583,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29678,0,593603,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29679,0,593623,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29680,0,593643,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29681,0,593663,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29682,0,593683,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29683,0,593703,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29684,0,593723,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29685,0,593743,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29686,0,593763,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29687,0,593783,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29688,0,593803,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29689,0,593823,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29690,0,593843,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,1,0,2,2,29691,0,593863,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29692,0,593883,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29693,0,593903,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29694,0,593923,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,1,0,2,2,29695,0,593943,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29696,0,593963,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29697,0,593983,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29698,0,594003,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29699,0,594023,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29700,0,594043,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29701,0,594063,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29702,0,594083,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29703,0,594103,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0.0,1,0,2,2,29704,0,594123,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29705,0,594143,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29706,0,594163,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,1,0,2,2,29707,0,594183,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29708,0,594203,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29709,0,594223,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29710,0,594243,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29711,0,594263,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29712,0,594283,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29713,0,594303,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29714,0,594323,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29715,0,594343,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29716,0,594363,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29717,0,594383,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0.0,1,0,2,2,29718,0,594403,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29719,0,594423,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29720,0,594443,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29721,0,594463,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29722,0,594483,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29723,0,594503,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29724,0,594523,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29725,0,594543,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29726,0,594563,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29727,0,594583,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29728,0,594603,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29729,0,594623,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29730,0,594643,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29731,0,594663,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29732,0,594683,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29733,0,594703,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,1,0,2,2,29734,0,594723,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-3,0.0,1,0,2,2,29735,0,594743,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0.0,1,0,2,2,29736,0,594763,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29737,0,594783,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29738,0,594803,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29739,0,594823,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29740,0,594843,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29741,0,594863,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29742,0,594883,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29743,0,594903,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29744,0,594923,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29745,0,594943,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29746,0,594963,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29747,0,594983,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29748,0,595003,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29749,0,595023,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29750,0,595043,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29751,0,595063,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29752,0,595083,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29753,0,595103,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29754,0,595123,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29755,0,595143,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29756,0,595163,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29757,0,595183,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29758,0,595203,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29759,0,595223,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29760,0,595243,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29761,0,595263,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29762,0,595283,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29763,0,595303,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29764,0,595323,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29765,0,595343,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29766,0,595363,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29767,0,595383,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29768,0,595403,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29769,0,595423,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29770,0,595443,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29771,0,595463,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-5,0.0,1,0,2,2,29772,0,595483,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29773,0,595503,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29774,0,595523,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29775,0,595543,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29776,0,595563,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29777,0,595583,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29778,0,595603,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29779,0,595623,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29780,0,595643,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29781,0,595663,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,-3,0.0,1,0,2,2,29782,0,595683,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29783,0,595703,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29784,0,595723,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29785,0,595743,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29786,0,595763,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29787,0,595783,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29788,0,595803,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,0.0,1,0,2,2,29789,0,595823,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29790,0,595843,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29791,0,595863,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29792,0,595883,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29793,0,595903,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29794,0,595923,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29795,0,595943,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29796,0,595963,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,1,0,2,2,29797,0,595983,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29798,0,596003,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29799,0,596023,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,2,2,29800,0,596043,0,0.0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,0,0.0,1,0,2,2,29801,0,596063,0,0.0,0
1048880,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,0,0.0,1,0,3,2,29802,0,596083,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,-5,0.0,1,0,3,2,29803,0,596103,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29804,0,596123,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29805,0,596143,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29806,0,596163,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29807,0,596183,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29808,0,596203,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29809,0,596223,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29810,0,596243,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29811,0,596263,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29812,0,596283,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29813,0,596303,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29814,0,596323,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29815,0,596343,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,0,0.0,1,0,3,2,29816,0,596363,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29817,0,596383,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29818,0,596403,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29819,0,596423,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29820,0,596443,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29821,0,596463,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29822,0,596483,0,0.0,0
1048856,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0.0,1,0,3,2,29823,0,596503,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29824,0,596523,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0.0,1,0,3,2,29825,0,596543,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,-5,-3,0.0,1,0,3,2,29826,0,596563,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29827,0,596583,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29828,0,596603,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,0,0.0,1,0,3,2,29829,0,596623,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29830,0,596643,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29831,0,596663,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29832,0,596683,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,-3,0.0,1,0,3,2,29833,0,596703,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-3,0.0,1,0,3,2,29834,0,596723,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0.0,1,0,3,2,29835,0,596743,0,0.0,0
1048832,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1,0,3,2,29836,0,596763,0,0.0,0
